,abv,ibu,id,beer_name,style,brewery_id,brewery_name,city,state
576,0.052000000000000005,42.0,1247,Ray Ray’s Pale Ale,American Pale Ale (APA),122,Center of the Universe Brewing C...,Ashland, VA
577,0.051,15.0,1649,Chai Ale,Herbed / Spiced Beer,350,Central Coast Brewing Company,San Luis Obispo, CA
578,0.07200000000000001,85.0,1648,Lucky Day IPA,American IPA,350,Central Coast Brewing Company,San Luis Obispo, CA
579,0.095,99.0,1647,Terrace Hill Double IPA,American Double / Imperial IPA,350,Central Coast Brewing Company,San Luis Obispo, CA
580,0.075,77.0,1646,Catch 23,American Black Ale,350,Central Coast Brewing Company,San Luis Obispo, CA
581,0.07,,2057,Stickin' In My Rye,Rye Beer,236,Champion Brewing Company,Charlottesville, VA
582,0.06,45.0,2056,Black Me Stout,American Stout,236,Champion Brewing Company,Charlottesville, VA
583,0.05,22.0,2055,Killer Kolsch,Kölsch,236,Champion Brewing Company,Charlottesville, VA
584,0.07,65.0,1933,Missile IPA,American IPA,236,Champion Brewing Company,Charlottesville, VA
585,0.045,,2019,Enlighten,Kölsch,250,Chapman's Brewing,Angola, IN
586,0.065,8.0,2018,Ale Cider,Fruit / Vegetable Beer,250,Chapman's Brewing,Angola, IN
587,0.055,30.0,2017,Pail Ale,American Pale Ale (APA),250,Chapman's Brewing,Angola, IN
588,0.045,,2016,Englishman,English Brown Ale,250,Chapman's Brewing,Angola, IN
589,0.08,69.0,2080,8 Barrel,American Strong Ale,226,Chatham Brewing,Chatham, NY
590,0.055,40.0,2079,Oktoberfest,Märzen / Oktoberfest,226,Chatham Brewing,Chatham, NY
591,0.057,58.0,2380,IPA #11,American IPA,121,Cheboygan Brewing Company,Cheboygan, MI
592,0.057,10.0,2379,Blood Orange Honey,Fruit / Vegetable Beer,121,Cheboygan Brewing Company,Cheboygan, MI
593,0.052000000000000005,,2354,Lighthouse Amber,Altbier,121,Cheboygan Brewing Company,Cheboygan, MI
594,0.08900000000000001,126.0,2440,Bay of Bengal Double IPA (2014),American Double / Imperial IPA,99,Christian Moerlein Brewing Company,Cincinnati, OH
595,0.049,29.0,567,Churchkey Pilsner Style Beer,American Pilsner,526,Churchkey Can Company,Seattle, WA
596,0.05,,1342,First Press,Cider,425,Ciderboys,Stevens Point, WI
597,0.05,,1341,Magic Apple,Cider,425,Ciderboys,Stevens Point, WI
598,0.055,25.0,2349,Cubano Espresso,Bock,141,Cigar City Brewing Company,Tampa, FL
599,0.062,65.0,2014,Operation Homefront,American IPA,141,Cigar City Brewing Company,Tampa, FL
600,0.08199999999999999,65.0,2013,Wandering Pelican,American Black Ale,141,Cigar City Brewing Company,Tampa, FL
601,0.055,,2012,Sugar Plum,American Brown Ale,141,Cigar City Brewing Company,Tampa, FL
602,0.055,,2011,Oktoberfest,Märzen / Oktoberfest,141,Cigar City Brewing Company,Tampa, FL
603,0.06,,2010,Puppy's Breath Porter,American Porter,141,Cigar City Brewing Company,Tampa, FL
604,0.045,,2009,Happening Now,American IPA,141,Cigar City Brewing Company,Tampa, FL
605,0.07,60.0,1726,Hopped on the High Seas (Hop #529),American IPA,141,Cigar City Brewing Company,Tampa, FL
606,0.07,60.0,1725,Hopped on the High Seas (Calypso),American IPA,141,Cigar City Brewing Company,Tampa, FL
607,0.063,,1695,Wiregrass Post-Prohibition Ale,American Pale Ale (APA),141,Cigar City Brewing Company,Tampa, FL
608,0.07,60.0,1694,Dry-Hopped On The High Seas Caribbean-Style IPA,American IPA,141,Cigar City Brewing Company,Tampa, FL
609,0.07,60.0,1693,Hopped on the High Seas (Citra),American IPA,141,Cigar City Brewing Company,Tampa, FL
610,0.07,60.0,1692,Hopped on the High Seas (Ahtanum),American IPA,141,Cigar City Brewing Company,Tampa, FL
611,0.055,,1369,Gwar Beer,American Pale Ale (APA),141,Cigar City Brewing Company,Tampa, FL
612,0.052000000000000005,,1243,Tropical Heatwave,American Pale Wheat Ale,141,Cigar City Brewing Company,Tampa, FL
613,0.075,70.0,1142,Humidor Series India Pale Ale,American IPA,141,Cigar City Brewing Company,Tampa, FL
614,0.075,70.0,1141,Jai Alai IPA Aged on White Oak,American IPA,141,Cigar City Brewing Company,Tampa, FL
615,0.08,65.0,1140,José Martí American Porter,American Porter,141,Cigar City Brewing Company,Tampa, FL
616,0.05,,1139,Invasion Pale Ale,American Pale Ale (APA),141,Cigar City Brewing Company,Tampa, FL
617,0.055,25.0,1138,Maduro Brown Ale,English Brown Ale,141,Cigar City Brewing Company,Tampa, FL
618,0.055,25.0,571,Maduro Brown Ale,American Brown Ale,141,Cigar City Brewing Company,Tampa, FL
619,0.05,,570,Hotter Than Helles Lager,Munich Helles Lager,141,Cigar City Brewing Company,Tampa, FL
620,0.07200000000000001,75.0,569,Tocobaga Red Ale,American Amber / Red Ale,141,Cigar City Brewing Company,Tampa, FL
621,0.075,70.0,546,Jai Alai IPA,American IPA,141,Cigar City Brewing Company,Tampa, FL
622,0.05,18.0,545,Florida Cracker Belgian Wit,Witbier,141,Cigar City Brewing Company,Tampa, FL
623,0.048,,2338,Shark Tracker Light lager,Light Lager,145,Cisco Brewers,Nantucket, MA
624,0.06,,1365,Pumple Drumkin,Pumpkin Ale,145,Cisco Brewers,Nantucket, MA
625,0.045,,1094,Grey Lady,Witbier,145,Cisco Brewers,Nantucket, MA
626,0.062,,657,Summer of Lager,Munich Helles Lager,145,Cisco Brewers,Nantucket, MA
627,0.065,,656,Indie Pale Ale,American IPA,145,Cisco Brewers,Nantucket, MA
628,0.038,,359,Sankaty Light Lager,Light Lager,145,Cisco Brewers,Nantucket, MA
629,0.056,,56,Whale's Tale Pale Ale,English Pale Ale,145,Cisco Brewers,Nantucket, MA
630,0.067,60.0,1772,Jacaranada Rye IPA,American IPA,320,Claremont Craft Ales,Claremont, CA
631,0.06,75.0,1393,Cascadian Dark Ale,American Black Ale,418,Coalition Brewing Company,Portland, OR
632,0.044,13.0,893,Wheat the People,American Pale Wheat Ale,418,Coalition Brewing Company,Portland, OR
633,0.047,17.0,1407,Tybee Island Blonde,American Blonde Ale,415,Coastal Empire Beer Company,Savannah, GA
634,0.062,55.0,1406,Savannah Brown Ale,American Brown Ale,415,Coastal Empire Beer Company,Savannah, GA
635,0.046,11.0,2438,Rhode Island Blueberry,Kölsch,101,Coastal Extreme Brewing Company,Newport, RI
636,0.065,75.0,2437,Newport Storm IPA,American IPA,101,Coastal Extreme Brewing Company,Newport, RI
637,0.052000000000000005,24.0,751,Hurricane Amber Ale (2004),American Amber / Red Ale,101,Coastal Extreme Brewing Company,Newport, RI
638,0.052000000000000005,24.0,120,Hurricane Amber Ale,American Amber / Red Ale,101,Coastal Extreme Brewing Company,Newport, RI
639,0.058,,2061,Big Blue Van,Fruit / Vegetable Beer,232,College Street Brewhouse and Pub,Lake Havasu City, AZ
640,0.068,75.0,970,Des Moines IPA,American IPA,482,Confluence Brewing Company,Des Moines, IA
641,0.048,22.0,969,Capital Gold Golden Lager,German Pilsener,482,Confluence Brewing Company,Des Moines, IA
642,0.056,21.0,968,Farmer John's Multi-Grain Ale,American Blonde Ale,482,Confluence Brewing Company,Des Moines, IA
643,0.05,,2351,Behemoth,American Pilsner,139,Core Brewing & Distilling Company,Springdale, AR
644,0.052000000000000005,,1650,Arkansas Red,American Amber / Red Ale,139,Core Brewing & Distilling Company,Springdale, AR
645,0.057,,1337,Core Oatmeal Stout,Oatmeal Stout,139,Core Brewing & Distilling Company,Springdale, AR
646,0.061,,1336,Core ESB,Extra Special / Strong Bitter (ESB),139,Core Brewing & Distilling Company,Springdale, AR
647,0.038,,737,Chester's Beer (2005),American Pale Lager,512,Cottrell Brewing,Pawcatuck, CT
648,0.05,,129,Heiner Brau Kölsch,Kölsch,553,Covington Brewhouse,Covington, LA
649,0.048,,716,Trigger Blonde Ale,American Blonde Ale,515,Crabtree Brewing Company,Greeley, CO
650,0.075,29.0,659,Crabtree Oatmeal Stout,Oatmeal Stout,515,Crabtree Brewing Company,Greeley, CO
651,0.077,71.0,556,Eclipse Black IPA,American Black Ale,515,Crabtree Brewing Company,Greeley, CO
652,0.06,46.0,2538,Neomexicanus Native,American Pale Ale (APA),63,Crazy Mountain Brewing Company,Edwards, CO
653,0.075,25.0,2355,Old Soul,Belgian Strong Pale Ale,63,Crazy Mountain Brewing Company,Edwards, CO
654,0.059,,1689,Snowcat Coffee Stout,American Stout,63,Crazy Mountain Brewing Company,Edwards, CO
655,,,1163,WinterWonderGrass Festival Ale,American Amber / Red Ale,63,Crazy Mountain Brewing Company,Edwards, CO
656,,,940,Boohai Red Ale,American Amber / Red Ale,63,Crazy Mountain Brewing Company,Edwards, CO
657,0.052000000000000005,15.0,685,Lava Lake Wit,Witbier,63,Crazy Mountain Brewing Company,Edwards, CO
658,0.06,,613,Mountain Livin' Pale Ale,American Pale Ale (APA),63,Crazy Mountain Brewing Company,Edwards, CO
659,0.052000000000000005,25.0,356,Crazy Mountain Amber Ale,American Amber / Red Ale,63,Crazy Mountain Brewing Company,Edwards, CO
660,0.065,65.0,2029,Tropicalia,American IPA,247,Creature Comforts,Athens, GA
661,0.045,,2028,Athena,Berliner Weissbier,247,Creature Comforts,Athens, GA
662,0.049,25.0,2293,Aviator Raspberry Blonde,American Blonde Ale,169,Crooked Fence Brewing Company,Garden City, ID
663,0.055,,1105,3 Picket Porter,American Porter,169,Crooked Fence Brewing Company,Garden City, ID
664,0.056,,1104,Rusty Nail Pale Ale,American Pale Ale (APA),169,Crooked Fence Brewing Company,Garden City, ID
665,0.065,,2145,Red Water Irish Style Red,American Amber / Red Ale,212,Crow Peak Brewing Company,Spearfish, SD
666,0.066,,1804,Mjöllnir,Herbed / Spiced Beer,212,Crow Peak Brewing Company,Spearfish, SD
667,0.055,,1602,Bear Butte Nut Brown Ale,American Brown Ale,212,Crow Peak Brewing Company,Spearfish, SD
668,0.045,,1301,Easy Livin' Summer Ale,American Blonde Ale,212,Crow Peak Brewing Company,Spearfish, SD
669,0.055,,542,Canyon Cream Ale,Cream Ale,212,Crow Peak Brewing Company,Spearfish, SD
670,0.069,,272,Pile O'Dirt Porter,American Porter,212,Crow Peak Brewing Company,Spearfish, SD
671,0.06,,271,11th Hour IPA,American IPA,212,Crow Peak Brewing Company,Spearfish, SD
672,0.06,31.0,1057,South Ridge Amber Ale,American Amber / Red Ale,472,Crystal Springs Brewing Company,Boulder, CO
673,0.052000000000000005,23.0,681,Summertime Ale,Kölsch,472,Crystal Springs Brewing Company,Boulder, CO
674,0.049,,1789,Lost River Blonde Ale,American Blonde Ale,315,Cutters Brewing Company,Avon, IN
675,0.054000000000000006,,1788,Monon Wheat,Witbier,315,Cutters Brewing Company,Avon, IN
676,0.08,,1787,Floyd's Folly,Scottish Ale,315,Cutters Brewing Company,Avon, IN
677,0.063,,1786,Half Court IPA,American IPA,315,Cutters Brewing Company,Avon, IN
678,0.045,,1763,Geary's Pale Ale,English Pale Ale,323,D.L. Geary Brewing Company,Portland, ME
679,0.06,,1311,Geary's Summer Ale,Kölsch,323,D.L. Geary Brewing Company,Portland, ME
680,0.08,,2078,Stone of Arbroath,Scotch Ale / Wee Heavy,227,DC Brau Brewing Company,Washington, DC
681,0.05,15.0,1809,The Tradition,American Blonde Ale,227,DC Brau Brewing Company,Washington, DC
682,0.053,11.0,1263,El Hefe Speaks,Hefeweizen,227,DC Brau Brewing Company,Washington, DC
683,0.055,,1092,Penn Quarter Porter,American Porter,227,DC Brau Brewing Company,Washington, DC
684,0.092,115.0,851,On the Wings of Armageddon,American Double / Imperial IPA,227,DC Brau Brewing Company,Washington, DC
685,0.065,80.0,186,The Corruption,American IPA,227,DC Brau Brewing Company,Washington, DC
686,0.07,,185,The Citizen,Belgian Pale Ale,227,DC Brau Brewing Company,Washington, DC
687,0.06,,184,The Public,American Pale Ale (APA),227,DC Brau Brewing Company,Washington, DC
688,0.065,,1224,Dank IPA,American IPA,451,Dad & Dude's Breweria,Aurora, CO
689,0.065,,964,Dank IPA (2012),American IPA,451,Dad & Dude's Breweria,Aurora, CO
690,0.07200000000000001,,1623,Lift Off IPA,American IPA,358,Daredevil Brewing Company,Shelbyville, IN
691,0.055,,110,BrewFarm Select Golden Lager,American Pale Lager,554,Dave's Brewfarm,Wilson, WI
692,0.05,,1735,Sprocket Blonde Ale (2006),American Blonde Ale,333,David's Ale Works,Diamond Springs, CA
693,0.05,,1734,Sprocket Pale Ale (2006),American Pale Ale (APA),333,David's Ale Works,Diamond Springs, CA
694,0.063,37.0,1746,Dead Armadillo Amber Ale,American Amber / Red Ale,330,Dead Armadillo Craft Brewing,Tulsa, OK
695,0.06,,2371,Neato Bandito,Euro Pale Lager,127,Deep Ellum Brewing Company,Dallas, TX
696,0.075,33.0,2251,Oak Cliff Coffee Ale,American Brown Ale,127,Deep Ellum Brewing Company,Dallas, TX
697,0.085,100.0,2166,Dream Crusher Double IPA,American Double / Imperial IPA,127,Deep Ellum Brewing Company,Dallas, TX
698,0.06,,1827,Deep Ellum Pale Ale,American Pale Ale (APA),127,Deep Ellum Brewing Company,Dallas, TX
699,0.07,,1203,Double Brown Stout,Baltic Porter,127,Deep Ellum Brewing Company,Dallas, TX
700,0.048,25.0,1202,Farmhouse Wit,Saison / Farmhouse Ale,127,Deep Ellum Brewing Company,Dallas, TX
701,0.046,,1161,Rye Pils Session Lager,German Pilsener,127,Deep Ellum Brewing Company,Dallas, TX
702,0.052000000000000005,23.0,946,Dallas Blonde,American Blonde Ale,127,Deep Ellum Brewing Company,Dallas, TX
703,0.07,70.0,943,Deep Ellum IPA,American IPA,127,Deep Ellum Brewing Company,Dallas, TX
704,0.045,44.0,1886,Thrasher Session India Pale Ale,American IPA,283,Defiance Brewing Company,Hays, KS
705,0.05,16.0,1885,Gutch English Style Mild Ale,English Pale Mild Ale,283,Defiance Brewing Company,Hays, KS
706,0.059,55.0,1213,Chuli Stout,Irish Dry Stout,453,Denali Brewing Company,Talkeetna, AK
707,0.056,46.0,1159,Mother Ale,American Blonde Ale,453,Denali Brewing Company,Talkeetna, AK
708,0.065,71.0,947,Twister Creek India Pale Ale,American IPA,453,Denali Brewing Company,Talkeetna, AK
709,0.058,46.0,929,Single Engine Red,Irish Red Ale,453,Denali Brewing Company,Talkeetna, AK
710,0.07,,1944,Incredible Pedal IPA,American IPA,263,Denver Beer Company,Denver, CO
711,0.05,,1943,Graham Cracker Porter,American Porter,263,Denver Beer Company,Denver, CO
712,0.05,40.0,1210,Mirror Pond Pale Ale,American Pale Ale (APA),454,Deschutes Brewery,Bend, OR
713,0.052000000000000005,16.0,2550,Weissenheimer,Hefeweizen,57,Destihl Brewery,Bloomington, IL
714,0.049,22.0,2505,Abbey's Single (2015- ),Abbey Single Ale,57,Destihl Brewery,Bloomington, IL
715,0.063,76.0,2025,Vertex IPA,American IPA,57,Destihl Brewery,Bloomington, IL
716,0.05,12.0,2021,Here Gose Nothin',Gose,57,Destihl Brewery,Bloomington, IL
717,0.05,,2015,Strawberry Blonde,Fruit / Vegetable Beer,57,Destihl Brewery,Bloomington, IL
718,0.096,85.0,1888,Hoperation Overload,American Double / Imperial IPA,57,Destihl Brewery,Bloomington, IL
719,0.049,22.0,1887,Abbey's Single Ale (Current),Abbey Single Ale,57,Destihl Brewery,Bloomington, IL
720,0.044,45.0,2051,Bravo Four Point,American Pale Ale (APA),237,Devil's Backbone Brewing Company,Lexington, VA
721,0.052000000000000005,26.0,1201,Striped Bass Pale Ale,American Pale Ale (APA),237,Devil's Backbone Brewing Company,Lexington, VA
722,0.054000000000000006,27.0,924,Deadicated Amber,American Amber / Red Ale,491,Devil's Canyon Brewery,Belmont, CA
723,,,731,Kaleidoscope Collaboration 2012,American Black Ale,491,Devil's Canyon Brewery,Belmont, CA
724,0.071,85.0,730,California Sunshine Rye IPA,American IPA,491,Devil's Canyon Brewery,Belmont, CA
725,0.07400000000000001,12.0,647,Full Boar Scotch Ale,Scotch Ale / Wee Heavy,491,Devil's Canyon Brewery,Belmont, CA
726,0.045,,1773,12 Man Pale Ale,American Pale Ale (APA),319,Dick's Brewing Company,Centralia, WA
727,0.065,72.0,1795,Filthy Hoppin' IPA,American IPA,311,Dirty Bucket Brewing Company,Woodinville, WA
728,,,944,Dock Street Amber Beer (1992),American Amber / Red Ale,488,Dock Street Brewery,Philadelphia, PA
729,,,524,Dolores River Hefeweizen,Hefeweizen,531,Dolores River Brewery,Dolores, CO
730,,,450,Dolores River ESB,Extra Special / Strong Bitter (ESB),531,Dolores River Brewery,Dolores, CO
731,,,449,Snaggletooth Double Pale Ale,American Double / Imperial IPA,531,Dolores River Brewery,Dolores, CO
732,,,448,Dolores River Pale Ale,American Pale Ale (APA),531,Dolores River Brewery,Dolores, CO
733,,,447,Dolores River Dry Stout,Irish Dry Stout,531,Dolores River Brewery,Dolores, CO
734,,,446,Dolores River Mild,English Dark Mild Ale,531,Dolores River Brewery,Dolores, CO
735,0.049,,1246,Cranberry Blend,Cider,446,Downeast Cider House,Leominster, MA
736,0.051,,977,Orignal Blend,Cider,446,Downeast Cider House,Leominster, MA
737,0.066,100.0,881,Hop Abomination,American IPA,496,Dry Dock Brewing Company,Aurora, CO
738,0.051,17.0,880,Apricot Blonde,Fruit / Vegetable Beer,496,Dry Dock Brewing Company,Aurora, CO
739,0.043,12.0,872,Dry Dock Hefeweizen,Hefeweizen,496,Dry Dock Brewing Company,Aurora, CO
740,0.058,49.0,871,Dry Dock Amber Ale,American Amber / Red Ale,496,Dry Dock Brewing Company,Aurora, CO
741,0.061,64.0,1685,Category 3 IPA,American IPA,340,Due South Brewing Company,Boynton Beach, FL
742,0.045,18.0,457,Dundee Summer Wheat Beer,American Pale Wheat Ale,538,Dundee Brewing Company,Rochester, NY
743,0.05,,1590,Pumpkin Patch Ale,Pumpkin Ale,369,Eddyline Brewery & Restaurant,Buena Vista, CO
744,0.078,74.0,1382,Crank Yanker IPA,American IPA,369,Eddyline Brewery & Restaurant,Buena Vista, CO
745,0.06,,1110,River Runners Pale Ale,American Pale Ale (APA),369,Eddyline Brewery & Restaurant,Buena Vista, CO
746,0.05,,1014,Pumpkin Patch Ale (2012),Pumpkin Ale,369,Eddyline Brewery & Restaurant,Buena Vista, CO
747,0.055,,911,Mountain Fairy Raspberry Wheat,Fruit / Vegetable Beer,369,Eddyline Brewery & Restaurant,Buena Vista, CO
748,0.045,,680,Boater Beer,German Pilsener,369,Eddyline Brewery & Restaurant,Buena Vista, CO
749,0.078,74.0,395,Crank Yanker IPA (2011),American IPA,369,Eddyline Brewery & Restaurant,Buena Vista, CO
750,0.057,,1642,Bleeding Buckeye Red Ale,Extra Special / Strong Bitter (ESB),352,Elevator Brewing Company,Columbus, OH
751,0.049,25.0,673,Dottie Seattle Lager,American Amber / Red Lager,516,Emerald City Beer Company,Seattle, WA
752,0.07,,1107,Nut Sack Imperial Brown Ale,American Brown Ale,465,Engine 15 Brewing,Jacksonville Beach, FL
753,0.05,,1039,Underachiever,American Adjunct Lager,473,Engine House 9,Tacoma, WA
754,0.052000000000000005,,2477,Lil' Brainless Raspberries,Fruit / Vegetable Beer,81,Epic Brewing,Denver, CO
755,0.052000000000000005,,2008,Element 29,American Pale Ale (APA),81,Epic Brewing,Denver, CO
756,0.05,,2004,Hop Syndrome,American Pale Lager,81,Epic Brewing,Denver, CO
757,0.062,,2003,Escape to Colorado,American IPA,81,Epic Brewing,Denver, CO
758,0.043,60.0,2292,Little Sister India Style Session Ale,American IPA,170,Everybody's Brewing,White Salmon, WA
759,0.062,80.0,1504,Country Boy IPA,American IPA,170,Everybody's Brewing,White Salmon, WA
760,0.049,23.0,2604,Blonde Czich,American Blonde Ale,26,Evil Czech Brewery,Mishawaka, IN
761,0.07,61.0,2432,White Reaper,Belgian IPA,26,Evil Czech Brewery,Mishawaka, IN
762,0.051,,2431,Bobblehead,American Pale Wheat Ale,26,Evil Czech Brewery,Mishawaka, IN
763,0.052000000000000005,,2430,Lucky Dog,American Pale Ale (APA),26,Evil Czech Brewery,Mishawaka, IN
764,0.048,,2429,Voodoo,American Porter,26,Evil Czech Brewery,Mishawaka, IN
765,0.054000000000000006,48.0,1967,General George Patton Pilsner,Czech Pilsener,26,Evil Czech Brewery,Mishawaka, IN
766,0.04,,2283,Nomader Weiss,Berliner Weissbier,173,Evil Twin Brewing,Brooklyn, NY
767,0.085,,2248,Molotov Lite,American Double / Imperial IPA,173,Evil Twin Brewing,Brooklyn, NY
768,0.055,,1287,Hipster Ale (Two Roads Brewing),American Pale Ale (APA),173,Evil Twin Brewing,Brooklyn, NY
769,0.027000000000000003,,1286,Bikini Beer,American IPA,173,Evil Twin Brewing,Brooklyn, NY
770,0.055,,640,Hipster Ale (Westbrook Brewing),American Pale Ale (APA),173,Evil Twin Brewing,Brooklyn, NY
771,0.05,32.0,1722,Iron Horse Pale Ale,American Pale Ale (APA),335,Fargo Brewing Company,Fargo, ND
772,0.045,19.0,1435,Stone's Throw IPA,Scottish Ale,335,Fargo Brewing Company,Fargo, ND
773,0.067,70.0,1434,Wood Chipper India Pale Ale,American IPA,335,Fargo Brewing Company,Fargo, ND
774,0.063,55.0,2089,Trail Head,American Pale Ale (APA),224,Fat Head's Brewery,Middleburg Heights, OH
775,0.07,80.0,2088,Hop Stalker Fresh Hop IPA,American IPA,224,Fat Head's Brewery,Middleburg Heights, OH
776,0.07,58.0,1455,Sudice American Stout,American Stout,405,Fate Brewing Company,Boulder, CO
777,0.05,20.0,1454,Parcae Belgian Style Pale Ale,Belgian Pale Ale,405,Fate Brewing Company,Boulder, CO
778,0.05,20.0,1453,Norns Roggenbier,Roggenbier,405,Fate Brewing Company,Boulder, CO
779,0.05,20.0,1452,Laimas Kölsch Style Ale,Kölsch,405,Fate Brewing Company,Boulder, CO
780,0.07,70.0,1451,Moirai India Pale Ale,American IPA,405,Fate Brewing Company,Boulder, CO
781,0.075,53.0,2191,Loki Red Ale,American Amber / Red Ale,201,Fearless Brewing Company,Estacada, OR
782,0.046,,1731,Peaches & Cream,Fruit / Vegetable Beer,201,Fearless Brewing Company,Estacada, OR
783,0.051,,1022,Quaff India Style Session Ale,American IPA,201,Fearless Brewing Company,Estacada, OR
784,0.075,53.0,895,Loki Red Ale (2013),American Amber / Red Ale,201,Fearless Brewing Company,Estacada, OR
785,0.069,,682,Mjolnir Imperial IPA,American Double / Imperial IPA,201,Fearless Brewing Company,Estacada, OR
786,0.05,,112,Fearless Scottish Ale,Scottish Ale,201,Fearless Brewing Company,Estacada, OR
787,0.081,,2289,Mastermind,American Double / Imperial IPA,172,Fiddlehead Brewing Company,Shelburne, VT
788,0.08199999999999999,,2027,Hyzer Flip,American Double / Imperial IPA,172,Fiddlehead Brewing Company,Shelburne, VT
789,0.08199999999999999,80.0,1929,Second Fiddle,American Double / Imperial IPA,172,Fiddlehead Brewing Company,Shelburne, VT
790,0.055,30.0,1858,Hodad Porter,American Porter,172,Fiddlehead Brewing Company,Shelburne, VT
791,0.045,,2591,Weiss Weiss Baby,Kristalweizen,36,Figueroa Mountain Brewing Company,Buellton, CA
792,0.055,45.0,2590,Czech Yo Self,Czech Pilsener,36,Figueroa Mountain Brewing Company,Buellton, CA
793,0.048,20.0,1968,FMB 101,Kölsch,36,Figueroa Mountain Brewing Company,Buellton, CA
794,0.09,,1981,Hardcore Chimera,American Double / Imperial IPA,256,Finch's Beer Company,Chicago, IL
795,0.08,80.0,1664,Sobek & Set,American Black Ale,256,Finch's Beer Company,Chicago, IL
796,0.086,,1663,Nuclear Winter,Belgian Strong Dark Ale,256,Finch's Beer Company,Chicago, IL
797,0.05,22.0,1662,Wet Hot American Wheat Ale,American Pale Wheat Ale,256,Finch's Beer Company,Chicago, IL
798,0.053,,941,Secret Stache Stout,American Stout,256,Finch's Beer Company,Chicago, IL
799,0.08,72.0,935,Fascist Pig Ale,American Amber / Red Ale,256,Finch's Beer Company,Chicago, IL
800,0.055,,809,Cut Throat Pale Ale,American Pale Ale (APA),256,Finch's Beer Company,Chicago, IL
801,0.075,,481,Threadless IPA,American IPA,256,Finch's Beer Company,Chicago, IL
802,0.055,,351,Cut Throat Pale Ale (2011),American Pale Ale (APA),256,Finch's Beer Company,Chicago, IL
803,0.047,,350,Golden Wing Blonde Ale,American Blonde Ale,256,Finch's Beer Company,Chicago, IL
804,0.045,47.0,2569,Easy Jack,American IPA,48,Firestone Walker Brewing Company,Paso Robles, CA
805,0.075,75.0,2463,Union Jack,American IPA,48,Firestone Walker Brewing Company,Paso Robles, CA
806,0.053,,2462,Pivo Pils,German Pilsener,48,Firestone Walker Brewing Company,Paso Robles, CA
807,0.047,,1957,805 Blonde Ale,American Blonde Ale,48,Firestone Walker Brewing Company,Paso Robles, CA
808,0.047,20.0,1733,805,American Blonde Ale,48,Firestone Walker Brewing Company,Paso Robles, CA
809,0.065,,2624,Deflator,Doppelbock,16,Flat 12 Bierwerks,Indianapolis, IN
810,0.05,27.0,2284,Hinchtown Hammer Down,American Blonde Ale,16,Flat 12 Bierwerks,Indianapolis, IN
811,0.06,104.0,1610,Half Cycle IPA,American IPA,16,Flat 12 Bierwerks,Indianapolis, IN
812,,,520,Inclined Plane Ale,American IPA,532,Flat Rock Brewing Company,Smithton, PA
813,0.055,,2554,Moped Traveler,American Pale Ale (APA),54,Flesk Brewing Company,Lombard, IL
814,0.071,60.0,608,Snake Dog IPA,American IPA,521,Flying Dog Brewery,Frederick, MD
815,0.047,28.0,607,Underdog Atlantic Lager,American Pale Lager,521,Flying Dog Brewery,Frederick, MD
816,0.04,,2567,Flying Mouse 8,American Porter,50,Flying Mouse Brewery,Troutville, VA
817,0.07,70.0,2566,Flying Mouse 4,American IPA,50,Flying Mouse Brewery,Troutville, VA
818,0.078,,1899,La Ferme Urbaine Farmhouse Ale,Saison / Farmhouse Ale,279,Foolproof Brewing Company,Pawtucket, RI
819,0.06,,983,Backyahd IPA,American IPA,279,Foolproof Brewing Company,Pawtucket, RI
820,0.065,,982,Raincloud Robust Porter,American Porter,279,Foolproof Brewing Company,Pawtucket, RI
821,0.045,,981,Barstool American Golden Ale,American Blonde Ale,279,Foolproof Brewing Company,Pawtucket, RI
822,0.05,18.0,2111,What the Butler Saw,Witbier,217,Forgotten Boardwalk,Cherry Hill, NJ
823,0.069,65.0,2110,1916 Shore Shiver,American IPA,217,Forgotten Boardwalk,Cherry Hill, NJ
824,0.052000000000000005,,2172,Quick WIT,Belgian Pale Ale,206,Fort George Brewery,Astoria, OR
825,0.062,,2171,The Optimist,American IPA,206,Fort George Brewery,Astoria, OR
826,0.045,,1911,Suicide Squeeze IPA,American IPA,206,Fort George Brewery,Astoria, OR
827,0.065,,1803,Java the Hop,American IPA,206,Fort George Brewery,Astoria, OR
828,0.062,,1566,Next Adventure Black IPA,American Black Ale,206,Fort George Brewery,Astoria, OR
829,0.067,,1515,3-Way IPA (2013),American IPA,206,Fort George Brewery,Astoria, OR
830,0.058,,1214,Tender Loving Empire NWPA,American Pale Ale (APA),206,Fort George Brewery,Astoria, OR
831,0.052000000000000005,,674,Quick Wit Belgianesque Ale,Witbier,206,Fort George Brewery,Astoria, OR
832,0.055,,562,Sunrise Oatmeal Pale Ale,American Pale Ale (APA),206,Fort George Brewery,Astoria, OR
833,0.08800000000000001,,552,Cavatica Stout,American Double / Imperial Stout,206,Fort George Brewery,Astoria, OR
834,0.051,,319,1811 Lager,American Amber / Red Lager,206,Fort George Brewery,Astoria, OR
835,0.07400000000000001,97.0,318,Vortex IPA,American IPA,206,Fort George Brewery,Astoria, OR
836,,,2322,Fort Pitt Ale,American Amber / Red Ale,151,Fort Pitt Brewing Company,Latrobe, PA
837,0.047,19.0,2661,Park,American Pale Wheat Ale,4,Fort Point Beer Company,San Francisco, CA
